ID,School,ADDRESS,pincodes,REASON,CircleName,RegionName,DivisionName,OfficeName,OfficeType,Delivery,District,StateName,,COUNTA of ADDRESS,,REASON,,,,,,
82259,Mohammd Shoib,"1 Khajrana Main Road Sardar Bagh, behind Patel Market, Khajrana, Indore, Madhya Pradesh 452016, Phone - 092032 07201",452016,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82262,Mp police public hr sec school,"15th Batallion. S.A.F., Mahesh Guard Line Indore, Indore Gpo, Indore - 452001",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82264,Ryan international Indore,"97/4,VIP Parasper Nagar Near IDA Auditorium, Indore, M.P. (school website),PIN-452012",452012,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Rajendra Nagar S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82267,Shree hd prajapati academy,"Shri S D Prajapati academy, 91/1, Main Road, Banganga, Indore, Madhya Pradesh 452015",452015,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Industrial Estate S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82268,Shubharambh academy,"Chaman Chouraha Depalpur, Madhya Pradesh 453115 Contact - 7389655596",453115,Positive Demo,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Banedia B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82270,Gyan sagar school ujjain,"Near Abhilasha Colony Dewas Road, Gram: Hamukhedi UJJAIN - 456010 Madhya Pradesh - INDIA Phone No.: +91 - 734 - 2526176, + 91 - 7509075008",456010,Bloom,Madhya Pradesh Circle,Indore Region,Ujjain Division,Ujjain M.L.Nagar S.O,PO,Delivery,UJJAIN,MADHYA PRADESH,,,,,,,,,,
82274,Yugantar international,"Yugantar international, Gram Undasa, Kanipura Tarana Road, Ujjain (M.P.) 456006, +91-7440371111",456006,Bloom,Madhya Pradesh Circle,Indore Region,Ujjain Division,Panbihar B.O,BO,Delivery,UJJAIN,MADHYA PRADESH,,,,,,,,,,
82275,Samta international school,"SAMTA SHIKSHA NIKETAN Bhagwan Mahavir Marg Sagod Road Ratlam 457001 Madhya Pradesh, 07412 243066 9589324306",457001,Bloom,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,,,,,,,,,,
82277,pakiza school Indore,"Pakiza Public School: U-Turn from Ankur Rehab Center, Sai Vihar Colony, Gram Jetpura, Near Dharampuri, Ujjain Road, Indore (M.P.) Pincode - 453555, +91 9109908802, +91 9109908804",453555,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Shri Aurobindo S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82279,Mahtma gandhi hr sec school,"Mahtma gandhi hr sec school, A.B Road,Shajapur, M.P. - 465 001",465001,Bloom,Madhya Pradesh Circle,Indore Region,Ujjain Division,Dhillod B.O,BO,Delivery,SHAJAPUR,MADHYA PRADESH,,,,,,,,,,
82280,IES public school bhopal,"IES public school bhopal, IES CAMPUS, Kalkheda Ratibad Main Road, Bhopal - 462044. +91 9229251475.",462044,Bloom,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Barkheda Nathu B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,,,,,,,,,,
82286,Pankaj sahu,"Nagin Nagar, Chandan Nagar, Indore, Madhya Pradesh 452006, Phone - 074850 96731",452006,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Army Head Quarter S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82287,Kids college indore,"218/2 Dharnawad, Dhar Road, Indore, Madhya Pradesh 452002",452002,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore City 2 S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82288,Arise global Academy,"27/B , Arise global Academy, Indira Gandhi Nagar, Kesar Bagh Road Indore Madhya Pradesh-452009, 7999750399",452009,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Sudama Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82300,Adarsh Vidhyapeeth,"ADARSH VIDHYAPEETH HIGHER SECONDARY SCHOOL Sushila Sadan, Naya Mohalla Burhanpur, Madhya Pradesh, India 450331, 97540 59016",450331,Bloom,Madhya Pradesh Circle,Indore Region,Khandwa Division,Bahadarpur B.O,BO,Delivery,BURHANPUR,MADHYA PRADESH,,,,,,,,,,
82301,Smt. Kamala Saklecha Gyan Mandir,"Smt. Kamala Saklecha Gyan Mandir Bhanpura Dist: Mandsaur-458 775, Madhyapradesh. · +91-7427-280687 / 236563",458775,Bloom,Madhya Pradesh Circle,Indore Region,Mandsaur Division,Hamirgarh B.O,BO,Delivery,MANDSAUR,MADHYA PRADESH,,,,,,,,,,
82302,Ms agarikala School,"Dasrangpur, Kawardha, Agrikala, 491336, Chhattisgarh, India",491336,Bloom,Chattisgarh Circle,DivReportingCircle,Durg Division,Koko BO,BO,Delivery,KABIRDHAM,CHHATTISGARH,,,,,,,,,,
82304,AVP Global,"AVP Global School Kishore Campus, Plot no. 309-310/3, Khadkod, Jalgaon-Jamod Road, Burhanpur - 450331, +91 79990 87076",450331,Bloom,Madhya Pradesh Circle,Indore Region,Khandwa Division,Bahadarpur B.O,BO,Delivery,BURHANPUR,MADHYA PRADESH,,,,,,,,,,
82306,Lakewood international school Ritwik pathak,"140/1,Bisnavda,Airport Road, Bisnavda, Madhya Pradesh 453112, 9930073255",453112,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Jamburdi Hapsi B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82307,Achieve Heights Pre School,"Achieve Heights Pre School, Address : MS – 10 Ratnapuri 80 feet Hanuman Tal Road, Ratlam, Madhya Pradesh, India, 457001 ; Phone No. :9907302010.",457001,Bloom,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,,,,,,,,,,
82308,DBS PUBLIC SCHOOL,"19-Rani Palace, Dhar Rd, Geeta Nagar, Indore, Madhya Pradesh 452002, 9827043854",452002,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore City 2 S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82310,Vrashali Singh,"Buranakhedi, Kanadia Road, Dist.Indore, Somdeep International School PIN Code: 452016",452016,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82311,Catalyst World School,"Catalyst World School, Bicholi Mardana, Ambamoliya Bypass Road, Indore - 452010, Phone - +91 9753333041/+91 9753333611",452010,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82313,Malav bharti school,"523/2, Tikariya Rd, Nanda Nagar, Kamala Nehru Nagar, Indore, Madhya Pradesh 452015 (",452015,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Industrial Estate S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82316,Aajinkya khare,"455, Bapu Gandhi Nagar, Scheme No 114, Indore, Madhya Pradesh 452010, Phone - 093008 22655",452010,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82319,New Amazing Angels Public School,"211, Patel Mohalla, Samrat Nagar, Khajrana, Indore, Madhya Pradesh 452016",452016,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82320,Dr M B Khan,"187, Bhagora Road, New Guradiya, Mhow, Indore, Madhya Pradesh, Pincode: 453441, Phone - +91 9111136883,+91 9926085992",453441,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Bhagora B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82321,Jitendra Bal Vinay Mandir,"577/10 D Nand Bagh Colony, Kasera Bazar, Indore - 452001",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82322,Bhandari public school,"Bhandari Public School Near B.T College, Sihada Road Khandwa 450001 (M.P), +91-9479884057 0733-2249884, 2249784",450001,Bloom,Madhya Pradesh Circle,Indore Region,Khandwa Division,Temi Khurd B.O,BO,Delivery,EAST NIMAR,MADHYA PRADESH,,,,,,,,,,
82323,Bal gokulam,"8, Akshay Deep Colony, MR 9 Road, LIG Colony, Indore, Madhya Pradesh 452011, India, Phone - 077718 77767 / 077708 77767",452011,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Nanda Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82324,Shree Swami Ramanand Vidya Sankul,"SHREE SWAMI RAMANAND VIDYA SANKUL RAMTEKRI TAPOVAN VILL.- SOPRA,CHACHODA, Sopra, Madhya Pradesh 473115,",473115,Bloom,Madhya Pradesh Circle,DivReportingCircle,Guna Division,Patondi B.O,BO,Delivery,GUNA,MADHYA PRADESH,,,,,,,,,,
82326,Chalk and Duster a play school and dayca,"shalimar palms, 06 sharthak street Near sanjana park and, Road, near J V Collection, Bicholi Mardana, Indore, Madhya Pradesh 452016",452016,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82328,Shiva academy,"Ranmalbiluod, Madhya Pradesh 453001",453001,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Kalaria B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82330,Shaurya saraf,"AB Road, Rau, Opposite Akashwani, Indore, MP, India – 453 331, Phone - +91-8720009992 / 93",453331,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Rangwasa B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82331,The Aditya Birla Public School,"The Aditya Birla Public School Dahej Road, Kesrol, P.O. - Eksal, Bharuch, Gujarat, PIN - 392130, +91-9904203311",392130,Bloom,Gujarat Circle,Vadodara Region,Bharuch Division,Manad BO,BO,Delivery,BHARUCH,GUJARAT,,,,,,,,,,
82333,Innovator school,"Rau, 194, Braj Vihar Colony, Indore, Madhya Pradesh 453331, Phone - 090090 20606",453331,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Rangwasa B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82335,Edara Nagapavan,"Flat No. 402, Maruthi Jewel, Hari Hara Constructions, Near Sushma Theater, Kranthi Hills, Vanasthalipuram,I-Icon Academy, Hyderabad, Andhra Pradesh,PIN-500070",500070,Bloom,Telangana Circle,Hyderabad City Region,Hyderabad South East Division,Vanasthalipuram S.O,PO,Delivery,RANGA REDDY,TELANGANA,,,,,,,,,,
82337,Acropolis,"Acropolis Institute of Technology and Research, Bypass Road, Manglia Square, Manglia, Indore, Madhya Pradesh-453771, India, Phone - 0731-4730000, 4730001",453771,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Dakachiya B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82339,Satya Sai Vidya Vihar,"Scheme No. 54, A.B. Road, Vijay Nagar, 01, Sector A, Slice 6, Aranya Nagar, Vijay Nagar, Indore, Madhya Pradesh 452010 : 0731-2553023",452010,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82340,Busybuddies Pre School,"MR-4 Rd, near Daryani classes, Yadav Colony, Jabalpur, Madhya Pradesh 482001 Phone: 075819 99900",482001,Bloom,Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Tilsani B.O,BO,Delivery,JABALPUR,MADHYA PRADESH,,,,,,,,,,
82341,Brilliant Academy,"E-409, Malvi Nagar, Shyam Nagar Annex A, Sukhlia, Indore, Madhya Pradesh 452010, Phone - 092851 33118",452010,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82343,Jd School,"Junior Jd School Ujjain, Word No. 39 (pincode: 456010), Hss Girls Dhanmandi, Ujjain Urban, Ujjain , Madhya Pradesh.",456010,Bloom,Madhya Pradesh Circle,Indore Region,Ujjain Division,Ujjain M.L.Nagar S.O,PO,Delivery,UJJAIN,MADHYA PRADESH,,,,,,,,,,
82345,Sukun India,"Sukun India, 70C, Suvidhi Nagar, MR 5, Super Corridor 452005 Indore, Madhya Pradesh, India, 8602125015",452005,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Bijasan Road S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82347,Sikka,"Plot. 17 & 17A, Phase – II Scheme No. 78, INDORE – 452010, Phone no - (+)91 731 2577254, 2577271",452010,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82350,Regel Cambridge Academy,"155/4, Sundar Nagar, Sanwer Rd, Banganga, Indore, Madhya Pradesh 452015, Phone - 9425089724 / 9977577775",452015,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Industrial Estate S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82353,Rigal School,"155/4, Sundar Nagar, Sanwer Rd, Banganga, Indore, Madhya Pradesh 452015, Phone - 94250 89724",452015,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Industrial Estate S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82357,Kinder Buds School,"44, Kranti Kriplani Nagar, Indore, Madhya Pradesh 452009, Tel: +91-9993834881",452009,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Sudama Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82359,Indore Convet Her Sec School,"Banganga, Maharana Pratap Nagar Indore, Madhya Pradesh 452015",452015,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Industrial Estate S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82360,The Legacy world school,"225, Airport Rd, Dwarkadhish Colony, Panchsheel Nagar, Indore, Madhya Pradesh 452005",452005,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Bijasan Road S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82363,Little Cipur School,"Mahalaxmi Branch: MR 4/161, Near Bombay Hospital, Indore 9893276696 pincode - 452010",452010,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82364,The Shishukunj International School,"Jhalaria, Bypass Road, Indore, 452016, Madhya Pradesh, India, 9111104781/82, 9644733315/16",452016,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82365,Prudential Kids Her Sec School,"Near Tirumala Greens, Behind DPS School, Nipaniya, Indore,PIN-452010",452010,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82367,Kiddy Paradise School,"kiddy paradise school, infront of kavi pradip udhyan barnagar barnagar, ujjain, Madhya Pradesh 456771 India, 084350 16969",456771,Bloom,Madhya Pradesh Circle,Indore Region,Ujjain Division,Amla B.O,BO,Delivery,UJJAIN,MADHYA PRADESH,,,,,,,,,,
82368,The Wonder Years School,"142, Dhanwantri Nagar, Rajendra Nagar, Indore, Madhya Pradesh 452001",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82369,The Wizz Kids Preschool & Activity Club,"102, Sampat Farms, Opposite Grande Exotica, Bicholi Mardana, Indore (M.P), Phone - (+91) 9111499119, 9111099119 PIN- 452016",452016,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82370,The Academic City,"Mohankheda Jain Tirth, Rajgarh (Dhar), Manglia, 453771",453771,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Dakachiya B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82374,Shishu kunj International School,"The Shishukunj International School – North Campus CBSE Affiliation No. 1031254 Gram Badodia Ema, Behind Vishwanath Dham, 453111, Indore – Ujjain Road, Indore Phone NO: +91 6262628311, +91 6262628312 Landline NO: 0732 1299017",453111,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Alwasa B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82376,Kids Foundation,"70, Moon Palace Colony, Behind Annapurna Thana, Indore, India, 452009, Phone - 0731 498 3455",452009,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Sudama Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82380,Sri Sathya Sai Vidya Vihar,"Scheme No. 54, A.B. Road Indore PIN-452010.",452010,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82381,Vedaant Vidhyakulum,"Vedaant Vidhyakulum, Kanadia Road, Village Barodiya Kera,Indore, Kara, Village Barodia, Kanadia Main Rd, Indore, Madhya Pradesh 452016 MP, 82259 55500",452016,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82383,Prarambh School,"212/4, AB Rd, opp. Panchvati Colony, Talawali Chanda, Indore, Madhya Pradesh 453771, Phone - 09993870864",453771,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Dakachiya B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82389,St. Mary Champion H S School,"St.Mary Champion School, Navdapanth , Dhar Road, Indore, Phone - 9981995901, 6264901856, PIN-452009",452009,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Sudama Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82390,Shree Sanskar academy,Academy Road Agar Disst. Agar Malwa (M.P.)465441,465441,Bloom,Madhya Pradesh Circle,Indore Region,Ujjain Division,Bapcha B.O,BO,Delivery,AGAR MALWA,MADHYA PRADESH,,,,,,,,,,
82393,Indore Institute of Pharmacy,"Pithampur Road, Indore - 453331, Madhya Pradesh, India Contact Number: 18001033069",453331,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Rangwasa B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82394,Patidar International SchoolNilima Vakil,"Patidar International School Umia Hills, Maxi Rd, Tajpur, Madhya Pradesh 456010, +91 7880008056, +91 7880008057",456010,Bloom,Madhya Pradesh Circle,Indore Region,Ujjain Division,Ujjain M.L.Nagar S.O,PO,Delivery,UJJAIN,MADHYA PRADESH,,,,,,,,,,
82395,Divine kids school,"Khatipura, New Gouri Nagar, Sukhlia, Indore, Madhya Pradesh 452003, 9687040305",452003,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vallabhnagar S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82396,Gyan Sagar Girls International,"Sector B, Kalani Bagh, DEWAS, Madhya Pradesh, Phone - 455001 INDIA, Phone No.: +91 – 7272 – 250001, +91- 7272- 796206",455001,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Bairagarh B.O,BO,Delivery,DEWAS,MADHYA PRADESH,,,,,,,,,,
82398,Edify school,"Mandsaur Bypass, Near Guradiya Balaji Temple, Mandsaur, Madhya Pradesh-458001, Phone - 08370006805",458001,Bloom,Madhya Pradesh Circle,Indore Region,Mandsaur Division,Mandsaur H.O,HO,Delivery,MANDSAUR,MADHYA PRADESH,,,,,,,,,,
82399,Oscar Daycare and Preschool,"D-13,H.I.G,RSS Shukla nagar behind shopping complex, A.B Road,, HIG Main Road, Indore, Madhya Pradesh - 452011, : 9755657777",452011,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Nanda Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82400,SANDIPANI ACADEMY Mandleshwar,"Sandipani Academy Maheshwar Road, Mandleshwar, Pin-451221 Dist- Khargone(MP) India +91 7610489296 +91 7610489297",451221,Bloom,Madhya Pradesh Circle,Indore Region,Khandwa Division,Bablai B.O,BO,Delivery,KHARGONE,MADHYA PRADESH,,,,,,,,,,
82402,Ideal International School,"Govind Colony Main Road, Infront of Sch. No.51 Near Kamla Nehru Colony, West Indore Madhya Pradesh - 452015, Whatsapp - 9644200400, Phone - +91 9644200900, Landline - 0731 - 2617600, 0731 - 2617700",452015,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Industrial Estate S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82403,Columbia Convent school,"Manavta Nagar, Kanadia Road, Indore (M.P.) INDIA – 452016, Phone No +91 731 -2845444, 2845249, Mobile No +91-98267-37370",452016,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82404,Kanwartara Public H.s School,"Shrinagar Colony Extn., Barwaha Road, Mandleshwar (451221), Madhya Pradesh",451221,Bloom,Madhya Pradesh Circle,Indore Region,Khandwa Division,Bablai B.O,BO,Delivery,KHARGONE,MADHYA PRADESH,,,,,,,,,,
82406,Daly College,"1, Residency Area, Indore, Madhya Pradesh 452001",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82409,Ladybird school,"159KA, Ilyas Colony Rd, Shalimar Colony, Khajrana, Indore, Madhya Pradesh 452016, Phone: 090095 46186",452016,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82410,Renaissance University,"Campus Gram Revti, Behind Aurobindo Hospital Sanwer-Ujjain Road, Indore (M.P.) - 452015. Office 201-202, HeadQuarter Building, IDA Plot no. 54, Satya Sai Square, Indore (M.P.) - 452010",452015,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Industrial Estate S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82412,Royal Raman Academy,"M 176 BHAWANI NAGAR ,Ward No.7, Indore Urban Indore, Madhya Pradesh PIN Code: 452001 (INDIA) (website)",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82414,Choithram school,"Choithram School, 5 Manik Bagh Road, Indore, Madhya Pradesh 452014 (M.P.), 0731-2475252-53-54",452014,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Khatiwala Tank S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82418,Castlewood Pre School,"Castlewood International Pre School, 6 Ext Rajmahal Colony, Manik Bagh Road, Near 6 Bunglows, Indore, Indore, India, 452001, Phone - 088199 77111",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82419,Ideal Academy,"Avantika, Scheme No. 51, Near Marimata Square, West Indore, Madhya Pradesh 452006, Phone - 0731-2617400, 0731-2617500, WhatsApp - 94250 82107, 94250 55794",452006,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Army Head Quarter S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82420,Anshuman HS School,"The Daly College, 1, Residency Area, Indore, Madhya Pradesh 452001, 91 (0731) 2719000, 2719001, 2719023",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82423,Delhi Public School,"Delhi Public School, Pipliakumar – Nipania Road, Village – Nipania, Indore 452010 (M.P), Phone - 0731-2444401 / 9109384463",452010,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82424,Banyan Tree school,"Bisankhedi, Bhadbhada-Suraj Nagar Road, Ahead of Sports Authority of India, Bhopal, Madhya Pradesh 462044, Phone: +918989120736, +917746034885",462044,Bloom,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Barkheda Nathu B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,,,,,,,,,,
82425,MIT World Peace School,"Gat No. 296/297, Gandhi Nagar, Opp to HP Petrol Pump, Indore 453112 (MP)",453112,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Jamburdi Hapsi B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82427,Asmakam Life University,"Asmakam Life University, 22 Sunshine Farms, A.B. Road, Indore 452012 (M.P.), +91-7723837600",452012,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Rajendra Nagar S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82428,Dfly International,"Indore 402,Diamond Trade Center, Janjeerwala Square, New Palasia, Indore 452001,",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82429,Birla Open Minds International School,"Address 1 : Jhalaria Road, Off Bypass Road,Near County Walk Township,Indore, Madhya Pradesh - 452016. Address 2 : MR-10 Toll Plaza Bridge, Next to Nirvana Resort, Kumedi - Indore, Madhya Pradesh - 453555, Phone : +91 9109444977 , +91 9522272090.",452016,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82430,Prestige Group,"Prestige Vihar’, Sch. No. 74-C, Sector D Vijay Nagar,Indore – 10 , M.P. (India) Phone +91-731- 4016666, 4016602, 4016625 Fax +91-731- 4016633,PIN-452010",452010,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82431,Sanmati School,"Doordarshan Kendra, Residency, White Church Colony, Residency Area, Indore, Madhya Pradesh 452001 (Sanmati Higher Secondary School)",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82438,Agraval public school,"Agraval public school, Bicholi Mardana Road Indore 452016 (M.P.) Email: info@apsindore.com Phone: 0731-4212666",452016,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
